protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,Predicted_Label
tcp,finger,SF,9.0,44.0,3.0,3.0,unknown
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
tcp,private,S0,0.0,0.0,267.0,8.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,44.0,ipsweep
tcp,auth,REJ,0.0,0.0,125.0,5.0,neptune
tcp,http,SF,54540.0,8314.0,3.0,3.0,back
tcp,private,REJ,0.0,0.0,140.0,12.0,neptune
tcp,ftp,SF,160.0,595.0,1.0,1.0,unknown
tcp,http,S0,0.0,0.0,111.0,2.0,neptune
tcp,private,S0,0.0,0.0,135.0,10.0,neptune
tcp,private,S0,0.0,0.0,140.0,1.0,neptune
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
tcp,http,SF,54540.0,8314.0,3.0,3.0,back
tcp,private,REJ,0.0,0.0,119.0,10.0,neptune
tcp,http,SF,54540.0,8314.0,3.0,6.0,back
tcp,courier,S0,0.0,0.0,150.0,20.0,neptune
tcp,ssh,S0,0.0,0.0,263.0,2.0,neptune
tcp,Z39_50,REJ,0.0,0.0,194.0,2.0,neptune
tcp,private,REJ,0.0,0.0,283.0,13.0,neptune
tcp,private,S0,0.0,0.0,108.0,15.0,neptune
tcp,private,S0,0.0,0.0,126.0,20.0,neptune
tcp,http,SF,54540.0,8314.0,2.0,2.0,back
tcp,sunrpc,REJ,0.0,0.0,4.0,20.0,unknown
tcp,telnet,S0,0.0,0.0,245.0,13.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,27.0,ipsweep
tcp,whois,S0,0.0,0.0,179.0,9.0,neptune
udp,other,SF,1.0,0.0,4.0,4.0,satan
icmp,ecr_i,SF,20.0,0.0,1.0,1.0,satan
tcp,uucp,RSTO,0.0,0.0,136.0,4.0,neptune
icmp,ecr_i,SF,1032.0,0.0,425.0,425.0,smurf
tcp,private,REJ,0.0,0.0,253.0,7.0,neptune
tcp,link,REJ,0.0,0.0,285.0,15.0,neptune
tcp,private,REJ,0.0,0.0,127.0,13.0,neptune
tcp,private,S0,0.0,0.0,149.0,16.0,neptune
tcp,ftp,SF,1044.0,2279.0,1.0,1.0,unknown
tcp,private,S0,0.0,0.0,178.0,6.0,neptune
tcp,other,RSTR,1.0,0.0,2.0,2.0,portsweep
tcp,private,S0,0.0,0.0,206.0,3.0,neptune
tcp,private,REJ,0.0,0.0,1.0,1.0,ipsweep
tcp,ftp_data,S0,0.0,0.0,1.0,1.0,neptune
tcp,efs,S0,0.0,0.0,129.0,3.0,neptune
tcp,imap4,REJ,0.0,0.0,282.0,20.0,neptune
tcp,other,REJ,0.0,0.0,414.0,1.0,satan
tcp,imap4,S0,0.0,0.0,226.0,19.0,neptune
tcp,telnet,S0,0.0,0.0,1.0,4.0,neptune
tcp,http,SF,54540.0,8314.0,2.0,3.0,back
icmp,ecr_i,SF,20.0,0.0,2.0,2.0,satan
icmp,ecr_i,SF,1008.0,0.0,43.0,43.0,smurf
tcp,http,S0,0.0,0.0,24.0,9.0,neptune
tcp,whois,S0,0.0,0.0,235.0,19.0,neptune
tcp,private,S0,0.0,0.0,125.0,13.0,neptune
tcp,private,S0,0.0,0.0,75.0,6.0,neptune
tcp,supdup,S0,0.0,0.0,196.0,1.0,neptune
tcp,ftp_data,S0,0.0,0.0,33.0,16.0,neptune
tcp,private,REJ,0.0,0.0,132.0,17.0,neptune
tcp,vmnet,S0,0.0,0.0,258.0,11.0,neptune
tcp,private,S0,0.0,0.0,131.0,17.0,neptune
tcp,private,S0,0.0,0.0,234.0,11.0,neptune
tcp,telnet,S0,0.0,0.0,27.0,7.0,neptune
tcp,imap4,REJ,0.0,0.0,2.0,11.0,unknown
tcp,discard,S0,0.0,0.0,234.0,8.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,11.0,ipsweep
tcp,http,SF,54540.0,8314.0,4.0,4.0,back
tcp,ftp_data,SF,334.0,0.0,1.0,1.0,unknown
tcp,auth,S0,0.0,0.0,270.0,6.0,neptune
tcp,domain,S0,0.0,0.0,108.0,18.0,neptune
tcp,Z39_50,S0,0.0,0.0,214.0,1.0,neptune
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
udp,private,SF,1.0,1.0,16.0,15.0,satan
tcp,private,S0,0.0,0.0,149.0,13.0,neptune
tcp,other,REJ,0.0,0.0,511.0,1.0,satan
tcp,http,SF,54540.0,8314.0,3.0,4.0,back
tcp,private,S0,0.0,0.0,192.0,20.0,neptune
tcp,whois,REJ,0.0,0.0,136.0,18.0,neptune
tcp,private,S0,0.0,0.0,219.0,17.0,neptune
tcp,private,S0,0.0,0.0,76.0,24.0,neptune
tcp,private,S0,0.0,0.0,120.0,12.0,neptune
tcp,private,RSTR,0.0,0.0,1.0,1.0,portsweep
tcp,telnet,S0,0.0,0.0,143.0,143.0,neptune
udp,other,SF,1.0,0.0,11.0,2.0,satan
tcp,whois,S0,0.0,0.0,226.0,14.0,neptune
tcp,telnet,S0,0.0,0.0,13.0,13.0,neptune
tcp,vmnet,REJ,0.0,0.0,112.0,9.0,neptune
tcp,daytime,S0,0.0,0.0,244.0,11.0,neptune
tcp,daytime,RSTO,0.0,0.0,144.0,14.0,neptune
tcp,ldap,REJ,0.0,0.0,235.0,1.0,neptune
udp,private,SF,1.0,1.0,118.0,1.0,satan
tcp,http,S0,0.0,0.0,206.0,15.0,neptune
tcp,private,REJ,0.0,0.0,298.0,18.0,neptune
tcp,imap4,S0,0.0,0.0,289.0,13.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,22.0,ipsweep
tcp,name,REJ,0.0,0.0,106.0,8.0,neptune
tcp,private,S0,0.0,0.0,120.0,12.0,neptune
tcp,uucp_path,REJ,0.0,0.0,241.0,3.0,neptune
tcp,other,REJ,0.0,0.0,510.0,1.0,satan
tcp,http,RSTR,38568.0,7300.0,5.0,5.0,back
tcp,smtp,S0,0.0,0.0,104.0,24.0,neptune
tcp,supdup,S0,0.0,0.0,138.0,20.0,neptune
tcp,private,REJ,0.0,0.0,2.0,1.0,portsweep
tcp,private,REJ,0.0,0.0,213.0,18.0,neptune
tcp,private,REJ,0.0,0.0,106.0,8.0,neptune
tcp,supdup,S0,0.0,0.0,229.0,12.0,neptune
tcp,time,RSTO,0.0,0.0,144.0,4.0,neptune
tcp,nntp,S0,0.0,0.0,299.0,10.0,neptune
tcp,ctf,S0,0.0,0.0,176.0,7.0,neptune
tcp,nntp,S0,0.0,0.0,103.0,3.0,neptune
tcp,ssh,S0,0.0,0.0,220.0,16.0,neptune
tcp,echo,S0,0.0,0.0,263.0,24.0,neptune
tcp,auth,S0,0.0,0.0,295.0,9.0,neptune
tcp,http,RSTR,20004.0,0.0,72.0,72.0,unknown
tcp,bgp,S0,0.0,0.0,227.0,6.0,neptune
tcp,other,RSTR,0.0,0.0,1.0,1.0,portsweep
tcp,private,S0,0.0,0.0,280.0,17.0,neptune
udp,private,SF,1.0,4.0,45.0,4.0,satan
tcp,uucp,S0,0.0,0.0,102.0,2.0,neptune
tcp,netbios_ns,REJ,0.0,0.0,101.0,1.0,neptune
tcp,other,REJ,0.0,0.0,358.0,1.0,satan
tcp,ldap,S0,0.0,0.0,149.0,20.0,neptune
tcp,private,REJ,0.0,0.0,236.0,14.0,neptune
tcp,private,S0,0.0,0.0,247.0,20.0,neptune
tcp,netbios_ns,S0,0.0,0.0,239.0,7.0,neptune
tcp,other,REJ,0.0,0.0,508.0,1.0,unknown
tcp,http,RSTR,21464.0,0.0,72.0,72.0,unknown
tcp,vmnet,S0,0.0,0.0,106.0,15.0,neptune
tcp,private,REJ,0.0,0.0,263.0,20.0,neptune
tcp,finger,RSTO,0.0,0.0,299.0,20.0,neptune
tcp,private,S0,0.0,0.0,95.0,6.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,31.0,nmap
tcp,whois,S0,0.0,0.0,226.0,13.0,neptune
tcp,private,S0,0.0,0.0,108.0,18.0,neptune
tcp,private,S0,0.0,0.0,191.0,12.0,neptune
udp,other,SF,1.0,0.0,54.0,3.0,satan
tcp,http,S0,0.0,0.0,20.0,5.0,neptune
tcp,http,SF,54540.0,8314.0,4.0,5.0,back
tcp,private,S0,0.0,0.0,102.0,11.0,neptune
tcp,private,S0,0.0,0.0,203.0,20.0,neptune
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
icmp,eco_i,SF,8.0,0.0,1.0,52.0,ipsweep
tcp,sunrpc,S0,0.0,0.0,248.0,13.0,neptune
icmp,ecr_i,SF,508.0,0.0,511.0,511.0,smurf
tcp,link,S0,0.0,0.0,197.0,6.0,neptune
tcp,private,REJ,0.0,0.0,146.0,20.0,neptune
tcp,private,S0,0.0,0.0,149.0,20.0,neptune
tcp,http,S0,0.0,0.0,110.0,110.0,unknown
tcp,supdup,S0,0.0,0.0,150.0,5.0,neptune
tcp,remote_job,S0,0.0,0.0,79.0,1.0,portsweep
tcp,private,REJ,0.0,0.0,233.0,11.0,neptune
tcp,telnet,S0,0.0,0.0,73.0,19.0,neptune
tcp,other,RSTR,1.0,0.0,2.0,2.0,portsweep
tcp,finger,RSTO,0.0,0.0,40.0,12.0,unknown
tcp,auth,S0,0.0,0.0,232.0,20.0,neptune
tcp,private,REJ,0.0,0.0,240.0,4.0,neptune
tcp,private,S0,0.0,0.0,100.0,4.0,unknown
tcp,private,S0,0.0,0.0,244.0,9.0,neptune
tcp,other,S0,0.0,0.0,233.0,14.0,neptune
tcp,ftp_data,SF,334.0,0.0,2.0,2.0,unknown
tcp,private,REJ,0.0,0.0,2.0,1.0,portsweep
tcp,private,REJ,0.0,0.0,511.0,1.0,satan
tcp,kshell,REJ,0.0,0.0,103.0,3.0,neptune
tcp,http,RSTR,57964.0,0.0,18.0,18.0,unknown
tcp,private,REJ,0.0,0.0,216.0,16.0,neptune
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
udp,other,SF,1.0,1.0,390.0,1.0,satan
tcp,ftp,RSTO,0.0,0.0,104.0,2.0,neptune
icmp,ecr_i,SF,520.0,0.0,313.0,313.0,smurf
tcp,ssh,S0,0.0,0.0,235.0,16.0,neptune
tcp,private,S0,0.0,0.0,121.0,13.0,neptune
tcp,private,S0,0.0,0.0,228.0,19.0,neptune
tcp,finger,S0,0.0,0.0,9.0,3.0,neptune
icmp,ecr_i,SF,1480.0,0.0,1.0,3.0,pod
tcp,uucp_path,S0,0.0,0.0,144.0,14.0,neptune
udp,private,SF,1.0,1.0,105.0,13.0,satan
tcp,systat,REJ,0.0,0.0,133.0,7.0,neptune
tcp,private,RSTR,1.0,0.0,2.0,2.0,portsweep
tcp,uucp,S0,0.0,0.0,138.0,12.0,neptune
tcp,name,S0,0.0,0.0,80.0,14.0,neptune
tcp,other,REJ,0.0,0.0,391.0,1.0,satan
icmp,ecr_i,SF,1032.0,0.0,509.0,509.0,smurf
tcp,private,RSTR,1.0,0.0,2.0,2.0,portsweep
tcp,nnsp,S0,0.0,0.0,145.0,15.0,neptune
tcp,hostnames,S0,0.0,0.0,280.0,11.0,neptune
tcp,ftp_data,S0,0.0,0.0,203.0,18.0,neptune
tcp,private,S0,0.0,0.0,251.0,17.0,neptune
icmp,ecr_i,SF,520.0,0.0,268.0,268.0,smurf
tcp,ftp_data,S0,0.0,0.0,53.0,5.0,neptune
tcp,vmnet,S0,0.0,0.0,223.0,25.0,neptune
tcp,login,RSTO,0.0,0.0,136.0,20.0,neptune
tcp,telnet,RSTO,0.0,15.0,4.0,12.0,unknown
tcp,private,RSTR,1.0,0.0,2.0,2.0,portsweep
tcp,link,REJ,0.0,0.0,246.0,14.0,neptune
udp,private,SF,1.0,0.0,8.0,1.0,satan
icmp,eco_i,SF,8.0,0.0,1.0,42.0,nmap
tcp,private,RSTR,0.0,0.0,1.0,1.0,portsweep
tcp,private,S0,0.0,0.0,115.0,8.0,neptune
tcp,sql_net,REJ,0.0,0.0,203.0,3.0,neptune
tcp,whois,REJ,0.0,0.0,278.0,10.0,neptune
tcp,other,REJ,0.0,0.0,487.0,1.0,satan
tcp,kshell,REJ,0.0,0.0,118.0,1.0,neptune
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
tcp,uucp_path,REJ,0.0,0.0,249.0,5.0,neptune
tcp,netbios_ns,S0,0.0,0.0,123.0,8.0,neptune
tcp,private,REJ,0.0,0.0,191.0,19.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,13.0,ipsweep
icmp,ecr_i,SF,1008.0,0.0,124.0,124.0,smurf
tcp,iso_tsap,REJ,0.0,0.0,230.0,8.0,neptune
tcp,csnet_ns,REJ,0.0,0.0,270.0,10.0,neptune
icmp,ecr_i,SF,1032.0,0.0,268.0,268.0,smurf
tcp,gopher,S0,0.0,0.0,138.0,2.0,neptune
tcp,finger,S0,0.0,0.0,9.0,2.0,neptune
tcp,private,S0,0.0,0.0,101.0,1.0,neptune
tcp,http,SF,54540.0,8314.0,4.0,4.0,back
tcp,private,REJ,0.0,0.0,1.0,1.0,ipsweep
tcp,private,S0,0.0,0.0,283.0,11.0,neptune
tcp,private,S0,0.0,0.0,192.0,18.0,neptune
tcp,http,RSTR,54540.0,7300.0,3.0,3.0,back
tcp,other,REJ,0.0,0.0,510.0,1.0,satan
tcp,private,REJ,0.0,0.0,118.0,20.0,neptune
tcp,private,REJ,0.0,0.0,266.0,18.0,neptune
tcp,private,RSTO,6.0,18056.0,77.0,1.0,satan
tcp,ftp_data,SF,334.0,0.0,1.0,1.0,unknown
tcp,courier,S0,0.0,0.0,146.0,17.0,neptune
icmp,ecr_i,SF,1008.0,0.0,214.0,214.0,smurf
tcp,private,S0,0.0,0.0,91.0,9.0,neptune
tcp,private,S0,0.0,0.0,166.0,11.0,neptune
icmp,ecr_i,SF,1032.0,0.0,227.0,227.0,smurf
tcp,other,REJ,0.0,0.0,436.0,1.0,satan
tcp,ftp,SF,1222.0,2451.0,1.0,1.0,unknown
tcp,nnsp,REJ,0.0,0.0,126.0,18.0,neptune
tcp,systat,REJ,0.0,0.0,209.0,11.0,neptune
tcp,private,REJ,0.0,0.0,62.0,1.0,satan
tcp,domain,S0,0.0,0.0,220.0,3.0,neptune
tcp,private,S0,0.0,0.0,109.0,18.0,neptune
udp,private,SF,1.0,0.0,126.0,106.0,satan
udp,private,SF,1.0,1.0,112.0,1.0,satan
tcp,nntp,S0,0.0,0.0,71.0,18.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,15.0,ipsweep
icmp,eco_i,SF,8.0,0.0,1.0,3.0,nmap
icmp,ecr_i,SF,1032.0,0.0,9.0,9.0,smurf
tcp,finger,S0,0.0,0.0,4.0,1.0,neptune
tcp,http_443,S0,0.0,0.0,19.0,9.0,neptune
tcp,private,S0,0.0,0.0,120.0,17.0,neptune
tcp,ftp_data,SF,0.0,5828.0,2.0,2.0,buffer_overflow
tcp,private,REJ,0.0,0.0,227.0,19.0,neptune
tcp,private,S0,0.0,0.0,107.0,13.0,neptune
tcp,ftp,S0,0.0,0.0,248.0,14.0,neptune
tcp,private,REJ,0.0,0.0,206.0,1.0,satan
icmp,ecr_i,SF,1032.0,0.0,81.0,81.0,smurf
tcp,other,REJ,0.0,0.0,511.0,1.0,satan
tcp,private,S0,0.0,0.0,128.0,19.0,neptune
tcp,private,REJ,0.0,0.0,2.0,1.0,portsweep
tcp,ctf,REJ,0.0,0.0,1.0,1.0,ipsweep
tcp,csnet_ns,S0,0.0,0.0,231.0,4.0,neptune
tcp,echo,RSTO,0.0,0.0,268.0,19.0,neptune
tcp,private,S0,0.0,0.0,256.0,14.0,neptune
tcp,uucp_path,REJ,0.0,0.0,139.0,9.0,neptune
tcp,klogin,REJ,0.0,0.0,122.0,1.0,neptune
icmp,ecr_i,SF,1032.0,0.0,235.0,235.0,smurf
tcp,efs,REJ,0.0,0.0,148.0,19.0,neptune
tcp,sql_net,S0,0.0,0.0,300.0,25.0,neptune
tcp,private,S0,0.0,0.0,148.0,15.0,neptune
tcp,other,REJ,0.0,0.0,509.0,1.0,unknown
tcp,http_443,REJ,0.0,0.0,122.0,19.0,neptune
tcp,gopher,S0,0.0,0.0,207.0,3.0,neptune
tcp,sql_net,RSTR,1.0,0.0,2.0,2.0,portsweep
tcp,private,REJ,0.0,0.0,273.0,3.0,neptune
tcp,private,S0,0.0,0.0,140.0,19.0,neptune
tcp,private,RSTR,1.0,0.0,2.0,2.0,portsweep
tcp,uucp_path,S0,0.0,0.0,230.0,8.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,9.0,ipsweep
tcp,private,S0,0.0,0.0,278.0,17.0,neptune
tcp,hostnames,S0,0.0,0.0,244.0,18.0,neptune
tcp,private,RSTR,0.0,0.0,10.0,2.0,portsweep
udp,private,SF,28.0,0.0,7.0,7.0,teardrop
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
tcp,ftp_data,SF,12.0,0.0,2.0,2.0,unknown
tcp,private,S0,0.0,0.0,210.0,12.0,neptune
tcp,remote_job,S0,0.0,0.0,223.0,10.0,neptune
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
tcp,private,REJ,0.0,0.0,273.0,7.0,neptune
tcp,uucp,S0,0.0,0.0,148.0,19.0,neptune
tcp,uucp,S0,0.0,0.0,17.0,5.0,neptune
tcp,csnet_ns,REJ,0.0,0.0,216.0,16.0,neptune
tcp,link,S0,0.0,0.0,243.0,18.0,neptune
tcp,csnet_ns,S0,0.0,0.0,283.0,5.0,neptune
tcp,private,RSTR,1.0,0.0,2.0,2.0,portsweep
tcp,klogin,S0,0.0,0.0,99.0,17.0,neptune
tcp,exec,S0,0.0,0.0,134.0,3.0,neptune
tcp,uucp_path,S0,0.0,0.0,185.0,20.0,neptune
tcp,private,REJ,0.0,0.0,170.0,15.0,neptune
tcp,ftp,SF,158.0,595.0,1.0,1.0,unknown
tcp,private,REJ,0.0,0.0,202.0,13.0,neptune
udp,private,SF,1.0,0.0,22.0,18.0,satan
tcp,auth,S0,0.0,0.0,136.0,6.0,neptune
tcp,private,S0,0.0,0.0,272.0,15.0,neptune
tcp,finger,SF,0.0,0.0,1.0,1.0,ipsweep
tcp,login,S0,0.0,0.0,109.0,1.0,neptune
tcp,login,S0,0.0,0.0,146.0,14.0,neptune
tcp,telnet,SF,1735.0,2766.0,1.0,1.0,buffer_overflow
tcp,private,S0,0.0,0.0,22.0,4.0,neptune
tcp,uucp_path,S0,0.0,0.0,115.0,1.0,neptune
tcp,other,REJ,0.0,0.0,511.0,1.0,satan
icmp,ecr_i,SF,1032.0,0.0,142.0,142.0,smurf
tcp,daytime,S0,0.0,0.0,275.0,5.0,neptune
tcp,kshell,S0,0.0,0.0,73.0,12.0,neptune
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
tcp,other,REJ,0.0,0.0,499.0,1.0,satan
tcp,uucp,RSTO,0.0,0.0,75.0,4.0,neptune
tcp,ftp_data,S0,0.0,0.0,14.0,6.0,neptune
tcp,ftp_data,S0,0.0,0.0,21.0,1.0,neptune
tcp,ftp,RSTO,0.0,0.0,239.0,1.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,35.0,nmap
tcp,gopher,S0,0.0,0.0,216.0,1.0,neptune
tcp,domain,S0,0.0,0.0,205.0,5.0,neptune
tcp,finger,S0,0.0,0.0,73.0,19.0,neptune
tcp,private,S0,0.0,0.0,122.0,9.0,neptune
tcp,private,S0,0.0,0.0,297.0,24.0,neptune
tcp,nnsp,S0,0.0,0.0,68.0,5.0,neptune
tcp,name,REJ,0.0,0.0,264.0,7.0,neptune
tcp,courier,S0,0.0,0.0,143.0,13.0,neptune
tcp,other,REJ,0.0,0.0,511.0,1.0,satan
tcp,private,RSTO,0.0,0.0,124.0,17.0,neptune
tcp,private,REJ,0.0,0.0,2.0,1.0,portsweep
udp,private,SF,28.0,0.0,46.0,46.0,teardrop
tcp,private,REJ,0.0,0.0,511.0,1.0,satan
tcp,other,REJ,0.0,0.0,511.0,1.0,satan
tcp,auth,S0,0.0,0.0,235.0,7.0,neptune
tcp,sunrpc,S0,0.0,0.0,266.0,4.0,neptune
tcp,private,S0,0.0,0.0,195.0,16.0,neptune
tcp,sql_net,S0,0.0,0.0,90.0,4.0,neptune
tcp,imap4,S0,0.0,0.0,1.0,1.0,neptune
tcp,supdup,REJ,0.0,0.0,298.0,19.0,neptune
tcp,private,S0,0.0,0.0,223.0,18.0,neptune
tcp,private,S0,0.0,0.0,218.0,10.0,neptune
tcp,netstat,S0,0.0,0.0,208.0,23.0,neptune
tcp,imap4,S0,0.0,0.0,275.0,9.0,neptune
tcp,private,S0,0.0,0.0,185.0,25.0,neptune
tcp,csnet_ns,S0,0.0,0.0,242.0,8.0,neptune
icmp,eco_i,SF,20.0,0.0,1.0,75.0,unknown
icmp,eco_i,SF,8.0,0.0,1.0,29.0,ipsweep
tcp,login,S0,0.0,0.0,100.0,16.0,neptune
tcp,private,REJ,0.0,0.0,212.0,13.0,neptune
tcp,other,REJ,0.0,0.0,508.0,1.0,satan
tcp,private,S0,0.0,0.0,129.0,7.0,neptune
tcp,private,S0,0.0,0.0,108.0,13.0,neptune
tcp,private,S0,0.0,0.0,204.0,6.0,neptune
tcp,http,SF,54540.0,8314.0,5.0,5.0,back
tcp,gopher,S0,0.0,0.0,232.0,8.0,neptune
tcp,Z39_50,S0,0.0,0.0,209.0,3.0,neptune
tcp,imap4,S0,0.0,0.0,234.0,16.0,neptune
tcp,finger,S0,0.0,0.0,7.0,3.0,neptune
tcp,ssh,REJ,0.0,0.0,288.0,17.0,neptune
tcp,private,REJ,0.0,0.0,120.0,12.0,neptune
tcp,ftp_data,S0,0.0,0.0,40.0,9.0,neptune
tcp,finger,S0,0.0,0.0,257.0,19.0,neptune
tcp,netbios_ns,S0,0.0,0.0,193.0,6.0,neptune
tcp,bgp,REJ,0.0,0.0,144.0,7.0,neptune
tcp,private,REJ,0.0,0.0,246.0,19.0,neptune
icmp,ecr_i,SF,1032.0,0.0,90.0,90.0,smurf
tcp,private,S0,0.0,0.0,271.0,20.0,neptune
tcp,private,S0,0.0,0.0,279.0,12.0,neptune
tcp,finger,S0,0.0,0.0,208.0,18.0,neptune
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
tcp,http,SF,54540.0,8314.0,4.0,4.0,back
tcp,ctf,S0,0.0,0.0,289.0,13.0,neptune
tcp,private,REJ,0.0,0.0,124.0,11.0,unknown
tcp,private,REJ,0.0,0.0,125.0,7.0,unknown
tcp,private,S0,0.0,0.0,140.0,11.0,neptune
tcp,uucp,RSTO,0.0,0.0,117.0,11.0,neptune
icmp,ecr_i,SF,1008.0,0.0,69.0,69.0,smurf
tcp,private,REJ,0.0,0.0,136.0,8.0,neptune
tcp,private,S0,0.0,0.0,114.0,20.0,neptune
tcp,ftp_data,S0,0.0,0.0,31.0,6.0,neptune
icmp,ecr_i,SF,1032.0,0.0,22.0,22.0,smurf
tcp,sunrpc,S0,0.0,0.0,251.0,7.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,24.0,ipsweep
tcp,private,S0,0.0,0.0,131.0,5.0,neptune
tcp,private,S0,0.0,0.0,141.0,20.0,neptune
tcp,Z39_50,S0,0.0,0.0,239.0,18.0,neptune
icmp,ecr_i,SF,1032.0,0.0,201.0,201.0,smurf
icmp,ecr_i,SF,1032.0,0.0,65.0,65.0,smurf
tcp,finger,S0,0.0,0.0,2.0,2.0,neptune
tcp,iso_tsap,S0,0.0,0.0,233.0,6.0,neptune
tcp,other,REJ,0.0,0.0,509.0,1.0,satan
tcp,other,REJ,0.0,0.0,391.0,1.0,satan
tcp,courier,S0,0.0,0.0,3.0,1.0,neptune
tcp,private,REJ,0.0,0.0,2.0,1.0,portsweep
tcp,http,SF,54540.0,8314.0,5.0,8.0,back
tcp,private,S0,0.0,0.0,126.0,9.0,neptune
tcp,smtp,RSTO,0.0,0.0,119.0,14.0,neptune
udp,private,SF,1.0,0.0,150.0,130.0,satan
tcp,imap4,S0,0.0,0.0,1.0,6.0,neptune
tcp,http,RSTR,91544.0,0.0,2.0,2.0,unknown
icmp,eco_i,SF,8.0,0.0,1.0,39.0,ipsweep
tcp,private,S0,0.0,0.0,276.0,11.0,neptune
tcp,iso_tsap,S0,0.0,0.0,173.0,8.0,neptune
tcp,sunrpc,SF,6.0,0.0,511.0,1.0,satan
tcp,nntp,S0,0.0,0.0,193.0,11.0,neptune
tcp,nnsp,S0,0.0,0.0,109.0,19.0,neptune
tcp,iso_tsap,S0,0.0,0.0,145.0,7.0,neptune
icmp,eco_i,SF,20.0,0.0,1.0,65.0,unknown
tcp,uucp,RSTO,0.0,0.0,110.0,6.0,neptune
tcp,pop_3,RSTO,0.0,36.0,3.0,2.0,unknown
tcp,private,S0,0.0,0.0,200.0,3.0,neptune
tcp,private,S0,0.0,0.0,179.0,15.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,30.0,nmap
tcp,iso_tsap,S0,0.0,0.0,237.0,6.0,neptune
tcp,discard,RSTO,0.0,0.0,117.0,2.0,neptune
tcp,ssh,S0,0.0,0.0,219.0,17.0,neptune
tcp,private,REJ,0.0,0.0,263.0,4.0,neptune
tcp,private,S0,0.0,0.0,277.0,9.0,neptune
tcp,http,RSTOS0,0.0,0.0,54.0,3.0,portsweep
tcp,private,REJ,0.0,0.0,272.0,15.0,neptune
tcp,http,REJ,0.0,0.0,211.0,3.0,neptune
tcp,private,REJ,0.0,0.0,214.0,11.0,neptune
tcp,Z39_50,S0,0.0,0.0,286.0,19.0,neptune
tcp,ftp,S0,0.0,0.0,233.0,6.0,neptune
tcp,private,REJ,0.0,0.0,134.0,13.0,neptune
tcp,auth,S0,0.0,0.0,204.0,1.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,30.0,nmap
tcp,link,S0,0.0,0.0,193.0,4.0,neptune
tcp,other,S0,0.0,0.0,510.0,1.0,satan
tcp,http,RSTR,57964.0,0.0,73.0,73.0,unknown
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
tcp,private,S0,0.0,0.0,147.0,16.0,neptune
tcp,private,S0,0.0,0.0,128.0,11.0,neptune
tcp,daytime,S0,0.0,0.0,284.0,14.0,neptune
tcp,other,REJ,0.0,0.0,510.0,1.0,satan
icmp,eco_i,SF,8.0,0.0,1.0,39.0,ipsweep
tcp,uucp,RSTO,0.0,0.0,111.0,5.0,neptune
tcp,uucp_path,S0,0.0,0.0,195.0,2.0,neptune
tcp,private,S0,0.0,0.0,240.0,11.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,25.0,nmap
tcp,private,REJ,0.0,0.0,86.0,12.0,neptune
tcp,private,SH,0.0,0.0,1.0,1.0,nmap
tcp,http,SF,54540.0,8314.0,2.0,2.0,back
tcp,finger,S0,0.0,0.0,272.0,11.0,neptune
tcp,private,REJ,0.0,0.0,217.0,14.0,neptune
tcp,imap4,REJ,0.0,0.0,244.0,19.0,neptune
tcp,telnet,RSTO,0.0,0.0,264.0,20.0,neptune
tcp,private,S0,0.0,0.0,116.0,14.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,10.0,ipsweep
udp,private,SF,28.0,0.0,23.0,23.0,teardrop
tcp,telnet,S0,0.0,0.0,116.0,116.0,neptune
tcp,link,S0,0.0,0.0,217.0,17.0,neptune
tcp,http,S0,0.0,0.0,275.0,9.0,neptune
tcp,name,REJ,0.0,0.0,246.0,16.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,17.0,nmap
tcp,private,REJ,0.0,0.0,384.0,1.0,satan
tcp,http,SF,54540.0,8314.0,3.0,21.0,back
icmp,eco_i,SF,8.0,0.0,1.0,2.0,ipsweep
tcp,iso_tsap,S0,0.0,0.0,216.0,2.0,neptune
